訂單日期,產品ID,客戶ID,銷售價格,銷售數量,促銷活動,銷售渠道,地區
2023-04-12 15:34:44.816963393,P002,94,109.93492558648086,4,無,移動端,上海
2023-04-12 17:19:35.995199040,P002,93,81.31360865104469,3,無,線上,北京
2023-04-12 19:04:27.173434688,P001,340,83.6887037982386,5,VIP,線下,上海
2023-04-12 20:49:18.351670335,P003,597,64.92834606980364,4,滿減,移動端,廣州
2023-04-12 22:34:09.529905982,P003,445,97.29652524021458,3,無,移動端,北京
2023-04-13 00:19:00.708141629,P005,757,115.02226393248012,5,VIP,線下,廣州
2023-04-13 02:03:51.886377276,P005,22,117.1322521177742,6,滿減,移動端,深圳
2023-04-13 03:48:43.064612923,P001,291,121.54520983318025,9,VIP,線下,深圳
2023-04-13 05:33:34.242848570,P001,485,73.94229512402015,3,折扣,線下,杭州
2023-04-13 07:18:25.421084217,P004,784,133.65249486285643,5,滿減,線下,上海
2023-04-13 09:03:16.599319865,P005,306,76.1339154710406,7,折扣,線上,廣州
2023-04-13 10:48:07.777555512,P002,634,123.11066435782263,5,VIP,移動端,北京
2023-04-13 12:32:58.955791159,P003,128,99.45358131394691,2,滿減,線上,上海
2023-04-13 14:17:50.134026806,P001,625,94.14462747608553,5,折扣,線下,杭州
2023-04-13 16:02:41.312262453,P003,939,136.87780910774637,7,無,移動端,廣州
2023-04-13 17:47:32.490498100,P003,273,95.16430928546986,8,滿減,移動端,廣州
2023-04-13 19:32:23.668733747,P004,848,105.45972468860435,2,無,線上,深圳
2023-04-13 21:17:14.846969395,P005,442,132.22158563015756,3,無,線上,杭州
2023-04-13 23:02:06.025205042,P001,503,77.33993672139873,6,折扣,移動端,廣州
2023-04-14 00:46:57.203440689,P003,130,60.27992364361138,3,VIP,線上,深圳
2023-04-14 02:31:48.381676336,P001,132,122.8601410916982,6,折扣,線上,深圳
2023-04-14 04:16:39.559911983,P002,597,79.43029955241443,10,VIP,線下,北京
2023-04-14 06:01:30.738147630,P004,935,83.17512101875087,2,折扣,移動端,杭州
2023-04-14 07:46:21.916383277,P002,482,103.12013338902256,6,折扣,線下,杭州
2023-04-14 09:31:13.094618924,P001,862,84.78765240671996,5,滿減,線下,廣州
2023-04-14 11:16:04.272854572,P001,390,67.32297195250207,3,VIP,移動端,北京
2023-04-14 13:00:55.451090219,P005,593,106.34343241937083,4,無,移動端,上海
2023-04-14 14:45:46.629325866,P003,999,49.655781046971235,5,VIP,線下,廣州
2023-04-14 16:30:37.807561513,P003,985,83.52211327047179,5,VIP,移動端,深圳
2023-04-14 18:15:28.985797160,P002,325,84.90077328630812,9,折扣,線下,上海
2023-04-14 20:00:20.164032807,P004,69,93.2512025793709,6,無,線下,上海
2023-04-14 21:45:11.342268454,P003,660,61.413726420356326,4,滿減,線上,廣州
2023-04-14 23:30:02.520504101,P005,448,111.88355912408025,3,折扣,線下,北京
2023-04-15 01:14:53.698739749,P002,528,102.58845384872939,4,滿減,移動端,杭州
2023-04-15 02:59:44.876975396,P002,819,135.77880294404352,2,滿減,線下,北京
2023-04-15 04:44:36.055211043,P005,617,84.14918437093999,5,VIP,線下,廣州
2023-04-15 06:29:27.233446690,P004,165,77.99970045773091,4,無,移動端,杭州
2023-04-15 08:14:18.411682338,P005,488,96.0565707057411,2,VIP,移動端,上海
2023-04-15 09:59:09.589917984,P004,713,94.6053218417945,5,無,線上,深圳
2023-04-15 11:44:00.768153632,P005,709,70.55596355021605,11,滿減,移動端,北京
2023-04-15 13:28:51.946389278,P005,426,123.07014582271866,4,VIP,線下,杭州
2023-04-15 15:13:43.124624926,P001,697,84.4432444276501,6,滿減,移動端,北京
2023-04-15 16:58:34.302860572,P002,834,43.194672304088634,2,折扣,移動端,杭州
2023-04-15 18:43:25.481096220,P005,265,133.20415134893332,4,無,線上,深圳
2023-04-15 20:28:16.659331868,P005,875,87.39254960468442,9,滿減,線下,廣州
2023-04-15 22:13:07.837567514,P003,612,84.80440268460939,2,滿減,線上,廣州
2023-04-15 23:57:59.015803162,P002,342,55.86531032425065,5,無,線上,杭州
2023-04-16 01:42:50.194038808,P003,832,143.52353716492476,4,滿減,線下,杭州
2023-04-16 03:27:41.372274456,P002,726,54.210388255806244,5,折扣,移動端,廣州
2023-04-16 05:12:32.550510102,P003,278,101.46123701764125,3,滿減,線下,上海
2023-04-16 06:57:23.728745750,P005,674,122.815508063511,4,滿減,線上,上海
2023-04-16 08:42:14.906981396,P005,439,110.54292332507742,5,無,線上,上海
2023-04-16 10:27:06.085217044,P001,157,98.50864220019521,7,無,線下,深圳
2023-04-16 12:11:57.263452692,P003,422,45.96668283425168,6,折扣,線上,杭州
2023-04-16 13:56:48.441688338,P004,251,79.7568791058179,5,滿減,移動端,北京
2023-04-16 15:41:39.619923986,P001,878,94.22550760595675,7,VIP,移動端,北京
2023-04-16 17:26:30.798159632,P003,609,64.25651860026008,5,折扣,線下,杭州
2023-04-16 19:11:21.976395280,P003,530,94.57558784997228,9,VIP,線下,廣州
2023-04-16 20:56:13.154630926,P001,327,117.04358522037855,5,滿減,移動端,杭州
2023-04-16 22:41:04.332866574,P005,961,124.06257214500255,5,滿減,線下,上海
2023-04-17 00:25:55.511102222,P003,895,69.34551605468292,8,無,移動端,上海
2023-04-17 02:10:46.689337868,P005,97,123.93292109957909,4,折扣,移動端,北京
2023-04-17 03:55:37.867573516,P001,513,107.26828525246795,2,VIP,移動端,杭州
2023-04-17 05:40:29.045809162,P005,216,99.9571461582734,5,滿減,移動端,北京
2023-04-17 07:25:20.224044810,P002,132,127.23841457691601,3,滿減,線下,廣州
2023-04-17 09:10:11.402280456,P004,260,159.13519429999934,2,無,移動端,深圳
2023-04-17 10:55:02.580516104,P003,125,64.03199747357826,5,無,移動端,深圳
2023-04-17 12:39:53.758751752,P004,82,94.36843393771616,8,無,線上,廣州
2023-04-17 14:24:44.936987398,P005,283,32.43136680253343,3,折扣,線上,上海
2023-04-17 16:09:36.115223046,P003,683,83.8530306529605,4,折扣,線上,上海
2023-04-17 17:54:27.293458692,P005,59,109.13485604812851,11,滿減,線上,上海
2023-04-17 19:39:18.471694340,P002,544,89.11885240253791,4,VIP,線下,北京
2023-04-17 21:24:09.649929986,P001,161,66.9093285800338,7,折扣,線上,北京
2023-04-17 23:09:00.828165634,P003,284,48.76213709529187,1,無,線上,深圳
2023-04-18 00:53:52.006401280,P002,106,109.33834208529422,3,無,線上,上海
2023-04-18 02:38:43.184636928,P002,105,109.1086896783065,2,折扣,線下,上海
2023-04-18 04:23:34.362872576,P003,439,85.2245386066642,6,滿減,移動端,廣州
2023-04-18 06:08:25.541108222,P005,228,111.00149822557863,3,滿減,線上,深圳
2023-04-18 07:53:16.719343870,P002,700,60.796392164498734,5,滿減,移動端,北京
2023-04-18 09:38:07.897579516,P004,582,111.43032659231285,8,滿減,線上,深圳
2023-04-18 11:22:59.075815164,P002,318,90.16544255638357,8,無,線下,上海
2023-04-18 13:07:50.254050810,P005,464,64.75164098794171,2,折扣,線下,上海
2023-04-18 14:52:41.432286458,P005,802,80.99090896959675,6,無,線下,北京
2023-04-18 16:37:32.610522106,P004,599,81.14373940425727,7,VIP,移動端,北京
2023-04-18 18:22:23.788757752,P002,882,109.56083289231339,3,滿減,線下,深圳
2023-04-18 20:07:14.966993400,P005,874,67.19591997011206,4,滿減,移動端,杭州
2023-04-18 21:52:06.145229046,P003,472,81.06490503972331,8,VIP,線下,上海
2023-04-18 23:36:57.323464694,P001,56,89.06688499501918,6,VIP,線上,上海
2023-04-19 01:21:48.501700340,P001,625,72.52401938670351,5,無,線上,杭州
2023-04-19 03:06:39.679935988,P001,13,130.4249670376879,2,VIP,線上,深圳
2023-04-19 04:51:30.858171636,P002,440,78.66261299846646,6,滿減,線上,廣州
2023-04-19 06:36:22.036407282,P004,18,74.93766944324646,5,VIP,移動端,廣州
2023-04-19 08:21:13.214642930,P005,694,75.54230125443755,8,無,線下,上海
2023-04-19 10:06:04.392878576,P003,973,130.46580196060765,3,VIP,移動端,廣州
2023-04-19 11:50:55.571114224,P003,113,102.44036764348834,5,VIP,移動端,深圳
2023-04-19 13:35:46.749349870,P002,229,76.58519984390895,4,無,線上,廣州
2023-04-19 15:20:37.927585518,P001,171,127.65578897149922,7,無,線下,北京
2023-04-19 17:05:29.105821164,P002,295,105.01746735722196,9,無,移動端,深圳
2023-04-19 18:50:20.284056812,P004,189,106.43133552778754,6,滿減,移動端,杭州
2023-04-19 20:35:11.462292460,P004,426,91.38806978118868,13,滿減,移動端,上海
2023-04-19 22:20:02.640528106,P005,977,73.1381402934681,3,VIP,移動端,深圳
2023-04-20 00:04:53.818763754,P005,79,108.44415247636503,7,滿減,線下,廣州
2023-04-20 01:49:44.996999400,P004,658,69.09825540008819,5,折扣,線上,深圳
2023-04-20 03:34:36.175235048,P004,919,145.41889073937762,6,無,線上,杭州
2023-04-20 05:19:27.353470694,P004,182,54.614177895137914,11,折扣,移動端,深圳
2023-04-20 07:04:18.531706342,P002,499,138.40391932137362,7,無,線下,杭州
2023-04-20 08:49:09.709941990,P004,798,87.49532590204949,4,VIP,線下,杭州
2023-04-20 10:34:00.888177636,P003,762,107.47714335052764,8,無,移動端,深圳
2023-04-20 12:18:52.066413284,P001,866,120.82894416573586,6,滿減,線下,上海
2023-04-20 14:03:43.244648930,P004,826,75.81939086240018,4,VIP,移動端,上海
2023-04-20 15:48:34.422884578,P001,708,121.60620961746591,4,無,線上,廣州
2023-04-20 17:33:25.601120224,P002,835,29.080263253923512,7,VIP,線上,深圳
2023-04-20 19:18:16.779355872,P001,71,73.80023550250637,8,VIP,線上,深圳
2023-04-20 21:03:07.957591518,P002,248,69.20858683482604,3,VIP,移動端,北京
2023-04-20 22:47:59.135827166,P003,146,54.929879752564766,8,折扣,移動端,上海
2023-04-21 00:32:50.314062814,P002,618,94.62612904802623,6,滿減,線上,杭州
2023-04-21 02:17:41.492298460,P002,775,98.67937428408814,8,VIP,移動端,北京
2023-04-21 04:02:32.670534108,P005,296,117.56649996248265,3,滿減,線下,深圳
2023-04-21 05:47:23.848769754,P004,582,106.02191893001019,3,無,線上,北京
2023-04-21 07:32:15.027005402,P004,470,75.0218970398952,7,VIP,線下,上海
2023-04-21 09:17:06.205241048,P003,506,109.22541094562918,6,滿減,線下,深圳
2023-04-21 11:01:57.383476696,P003,193,92.79642813414414,6,VIP,移動端,上海
2023-04-21 12:46:48.561712344,P004,68,98.72112335872032,4,折扣,移動端,北京
2023-04-21 14:31:39.739947990,P005,494,119.4234175732879,3,無,線上,廣州
2023-04-21 16:16:30.918183638,P004,817,80.60952827841258,7,折扣,移動端,杭州
2023-04-21 18:01:22.096419284,P005,52,69.81180736137173,7,VIP,移動端,杭州
2023-04-21 19:46:13.274654932,P003,882,83.67624610419799,7,滿減,線下,廣州
2023-04-21 21:31:04.452890578,P001,363,77.62973940814425,5,VIP,移動端,廣州
2023-04-21 23:15:55.631126226,P003,797,82.90650748688425,4,VIP,線上,廣州
2023-04-22 01:00:46.809361874,P003,917,96.03113462076945,4,VIP,移動端,上海
2023-04-22 02:45:37.987597520,P002,474,94.30348780256116,7,折扣,線上,深圳
2023-04-22 04:30:29.165833168,P002,846,78.97762613969246,5,折扣,線下,廣州
2023-04-22 06:15:20.344068814,P002,521,100.40311969751181,4,滿減,線下,上海
2023-04-22 08:00:11.522304462,P002,763,103.5826576250001,3,無,線下,北京
2023-04-22 09:45:02.700540108,P005,431,87.1023671716915,3,無,線上,北京
2023-04-22 11:29:53.878775756,P004,844,76.8651935589261,3,滿減,線下,廣州
2023-04-22 13:14:45.057011402,P001,298,50.502647310509026,6,VIP,線下,北京
2023-04-22 14:59:36.235247050,P003,435,82.62126604807818,5,無,移動端,廣州
2023-04-22 16:44:27.413482698,P005,696,89.46290906535575,5,折扣,線上,北京
2023-04-22 18:29:18.591718344,P001,691,82.42721404901081,4,滿減,線下,北京
2023-04-22 20:14:09.769953992,P005,198,94.05482406435151,8,滿減,移動端,深圳
2023-04-22 21:59:00.948189638,P005,128,100.49470396677714,7,VIP,移動端,深圳
2023-04-22 23:43:52.126425286,P003,532,113.01723741056672,4,無,線下,北京
2023-04-23 01:28:43.304660932,P004,984,73.01167869584903,3,無,線上,深圳
2023-04-23 03:13:34.482896580,P002,411,112.43383552020694,4,VIP,線下,廣州
2023-04-23 04:58:25.661132228,P004,934,128.18375223388713,7,滿減,移動端,杭州
2023-04-23 06:43:16.839367874,P003,840,71.753753569536,9,滿減,線上,廣州
2023-04-23 08:28:08.017603522,P003,65,79.40407825897114,8,滿減,移動端,深圳
2023-04-23 10:12:59.195839168,P003,694,129.7772670786548,3,滿減,線下,上海
2023-04-23 11:57:50.374074816,P001,241,77.06292957489399,5,折扣,線上,北京
2023-04-23 13:42:41.552310462,P004,369,35.60444105096298,6,折扣,線下,深圳
2023-04-23 15:27:32.730546110,P004,536,65.00796238168284,7,滿減,線下,深圳
2023-04-23 17:12:23.908781758,P005,384,93.76575937068797,6,滿減,線下,深圳
2023-04-23 18:57:15.087017404,P005,431,70.92393374288496,5,滿減,移動端,廣州
2023-04-23 20:42:06.265253052,P005,967,71.73152458727118,8,折扣,線上,北京
2023-04-23 22:26:57.443488698,P003,83,90.72891480788051,7,VIP,線上,杭州
2023-04-24 00:11:48.621724346,P004,982,136.55636510086822,4,無,移動端,深圳
2023-04-24 01:56:39.799959992,P003,831,74.19092167544423,6,折扣,線上,上海
2023-04-24 03:41:30.978195640,P001,697,126.81354498931897,9,滿減,線上,北京
2023-04-24 05:26:22.156431286,P005,951,135.71900405091927,6,滿減,線下,杭州
2023-04-24 07:11:13.334666934,P003,828,135.8577417338019,5,滿減,線下,上海
2023-04-24 08:56:04.512902582,P003,611,107.11886483463921,4,滿減,移動端,杭州
2023-04-24 10:40:55.691138228,P001,574,45.82599417362308,3,VIP,線上,杭州
2023-04-24 12:25:46.869373876,P002,286,89.21649730807731,0,折扣,移動端,北京
2023-04-24 14:10:38.047609522,P004,989,126.20999719533853,6,無,移動端,廣州
2023-04-24 15:55:29.225845170,P002,534,97.97332236411457,3,滿減,移動端,上海
2023-04-24 17:40:20.404080816,P005,459,129.2531370766931,4,VIP,移動端,深圳
2023-04-24 19:25:11.582316464,P003,212,109.3462551330178,4,VIP,線下,杭州
2023-04-24 21:10:02.760552112,P001,126,114.2068344288196,8,滿減,移動端,上海
2023-04-24 22:54:53.938787758,P001,413,127.15951778014595,3,滿減,線上,北京
2023-04-25 00:39:45.117023406,P004,499,108.33424628152196,4,無,線下,上海
2023-04-25 02:24:36.295259052,P002,425,30.143790012092936,2,折扣,線下,深圳
2023-04-25 04:09:27.473494700,P004,554,87.52152621324086,5,無,移動端,深圳
2023-04-25 05:54:18.651730346,P003,610,103.94336054495707,7,折扣,線下,北京
2023-04-25 07:39:09.829965994,P004,961,71.82919484778834,9,VIP,線下,上海
2023-04-25 09:24:01.008201642,P001,543,84.97186863216888,8,VIP,線下,廣州
2023-04-25 11:08:52.186437288,P001,158,73.87909215242323,10,滿減,線下,廣州
2023-04-25 12:53:43.364672936,P005,112,144.59806488004423,6,無,線下,杭州
2023-04-25 14:38:34.542908582,P005,402,142.0373114354504,14,無,線下,杭州
2023-04-25 16:23:25.721144230,P003,759,77.90327762148176,3,滿減,線上,上海
2023-04-25 18:08:16.899379876,P002,122,103.6824500097271,6,無,線下,杭州
2023-04-25 19:53:08.077615524,P004,273,74.68888392530893,8,VIP,線下,深圳
2023-04-25 21:37:59.255851170,P003,294,103.83625437820601,4,VIP,移動端,北京
2023-04-25 23:22:50.434086818,P005,398,112.74207693105822,6,滿減,線下,杭州
2023-04-26 01:07:41.612322466,P004,471,120.29263929033164,8,滿減,線下,廣州
2023-04-26 02:52:32.790558112,P005,985,86.63836895415776,9,折扣,移動端,深圳
2023-04-26 04:37:23.968793760,P004,207,156.04663964374055,6,VIP,線上,廣州
2023-04-26 06:22:15.147029406,P002,110,66.87171528725838,9,VIP,線上,杭州
2023-04-26 08:07:06.325265054,P003,440,51.511424525178434,1,VIP,線下,杭州
2023-04-26 09:51:57.503500700,P004,278,81.15547048421712,6,VIP,線上,深圳
2023-04-26 11:36:48.681736348,P001,963,54.720264024893986,6,VIP,線上,廣州
2023-04-26 13:21:39.859971996,P001,568,50.150754599880145,7,折扣,線上,北京
2023-04-26 15:06:31.038207642,P004,887,74.96713364505082,4,滿減,線上,北京
2023-04-26 16:51:22.216443290,P004,915,76.94527736420932,13,滿減,線下,深圳
2023-04-26 18:36:13.394678936,P004,569,76.1345474512485,3,無,線下,杭州
2023-04-26 20:21:04.572914584,P001,940,101.65992638502176,5,VIP,移動端,深圳
2023-04-26 22:05:55.751150230,P001,482,78.61074612557994,4,VIP,線下,廣州
2023-04-26 23:50:46.929385878,P004,803,95.51213562818799,4,滿減,線下,北京
2023-04-27 01:35:38.107621526,P005,114,110.12023742627103,8,VIP,線上,杭州
2023-04-27 03:20:29.285857172,P005,893,72.75774319241792,3,VIP,線上,廣州
2023-04-27 05:05:20.464092820,P002,897,84.04771727914375,2,VIP,線下,北京
2023-04-27 06:50:11.642328466,P003,820,109.14399965232289,4,滿減,線下,北京
2023-04-27 08:35:02.820564114,P005,853,51.460804984494466,5,無,線上,上海
2023-04-27 10:19:53.998799760,P001,477,40.37736227623544,5,滿減,線下,杭州
2023-04-27 12:04:45.177035408,P005,710,97.78763989794876,6,VIP,線下,深圳
2023-04-27 13:49:36.355271054,P002,933,112.30035701417246,7,滿減,線上,上海
2023-04-27 15:34:27.533506702,P002,321,121.28440269704822,6,折扣,線上,北京
2023-04-27 17:19:18.711742350,P003,179,93.55713470700321,4,VIP,移動端,杭州
2023-04-27 19:04:09.889977996,P005,897,120.49349293145237,10,滿減,線下,杭州
2023-04-27 20:49:01.068213644,P001,219,95.11318391035066,7,滿減,線上,上海
2023-04-27 22:33:52.246449290,P001,789,107.43068053962716,5,無,線上,廣州
2023-04-28 00:18:43.424684938,P004,949,127.51327893936451,2,VIP,線下,廣州
2023-04-28 02:03:34.602920584,P001,528,37.520143637487294,5,折扣,線下,深圳
2023-04-28 03:48:25.781156232,P003,492,88.27232515143362,4,折扣,線上,杭州
2023-04-28 05:33:16.959391880,P003,891,138.05070142674074,3,VIP,線下,上海
2023-04-28 07:18:08.137627526,P001,61,107.05085548023357,2,滿減,移動端,北京
2023-04-28 09:02:59.315863174,P001,54,113.01145926465698,2,折扣,線上,廣州
2023-04-28 10:47:50.494098820,P004,680,75.84272663558755,6,VIP,線上,上海
2023-04-28 12:32:41.672334468,P001,538,79.35905011672574,12,折扣,線下,深圳
2023-04-28 14:17:32.850570114,P004,848,90.75430580374322,7,VIP,線上,深圳
2023-04-28 16:02:24.028805762,P004,988,35.648178412824585,1,折扣,線下,杭州
2023-04-28 17:47:15.207041410,P001,65,70.79555430374499,8,無,移動端,深圳
2023-04-28 19:32:06.385277056,P002,612,65.32031071386032,4,VIP,移動端,深圳
2023-04-28 21:16:57.563512704,P002,586,120.55165195081318,3,無,移動端,廣州
2023-04-28 23:01:48.741748350,P004,704,109.62344487789123,10,VIP,線上,廣州
2023-04-29 00:46:39.919983998,P001,171,86.48072885413067,2,折扣,移動端,深圳
2023-04-29 02:31:31.098219644,P002,273,96.48205793711412,7,折扣,線下,杭州
2023-04-29 04:16:22.276455292,P001,889,95.89626468195566,3,滿減,線下,廣州
2023-04-29 06:01:13.454690938,P001,699,104.03863339079088,5,折扣,移動端,廣州
2023-04-29 07:46:04.632926586,P001,535,100.21971106580179,5,無,移動端,深圳
2023-04-29 09:30:55.811162234,P005,391,101.44660118566891,9,滿減,線下,杭州
2023-04-29 11:15:46.989397880,P001,940,93.36018416843972,2,無,移動端,深圳
2023-04-29 13:00:38.167633528,P005,693,117.1112619409107,7,無,移動端,北京
2023-04-29 14:45:29.345869174,P004,327,89.47002958467718,5,無,移動端,北京
2023-04-29 16:30:20.524104822,P002,108,124.4107844299517,6,無,線下,杭州
2023-04-29 18:15:11.702340468,P002,847,71.69627148209983,4,無,線下,北京
2023-04-29 20:00:02.880576116,P002,162,65.27438426861563,5,VIP,移動端,杭州
